City,Restaurant,Date,IsHoliday,Weekly_Sales
1,6,27-04-12,False,4017.3184
1,6,04-05-12,False,4255.8467
1,6,11-05-12,False,3843.2314
1,6,18-05-12,False,3786.6377
1,6,25-05-12,False,4202.157
1,6,01-06-12,False,4831.7373
1,6,08-06-12,False,21892.676
1,6,15-06-12,False,4101.3076
1,6,22-06-12,False,3737.6377
1,6,29-06-12,False,3920.3184
1,6,06-07-12,False,3598.498
1,6,13-07-12,False,3565.2607
1,6,20-07-12,False,3670.0576
1,6,27-07-12,False,3486.4443
1,6,03-08-12,False,3609.8086
1,6,10-08-12,False,3356.6748
1,6,17-08-12,False,3604.8174
1,6,24-08-12,False,3317.1553
1,6,31-08-12,False,4036.7207
1,6,07-09-12,True,4183.7305
1,6,14-09-12,False,4065.0225
1,6,21-09-12,False,3172.0605
1,6,28-09-12,False,4836.713
1,6,05-10-12,False,17168.275
1,6,12-10-12,False,4502.955
1,6,19-10-12,False,3865.0605
1,6,26-10-12,False,4894.166
1,7,06-01-12,False,6004.552
1,7,13-01-12,False,24603.352
1,7,20-01-12,False,3882.9453
1,7,27-01-12,False,3981.7314
1,7,03-02-12,False,22881.371
1,7,10-02-12,True,20778.928
1,7,17-02-12,False,21541.94
1,7,24-02-12,False,20249.535
1,7,02-03-12,False,21105.014
1,7,09-03-12,False,29485.355
1,7,16-03-12,False,24061.975
1,7,23-03-12,False,23616.2
1,7,30-03-12,False,22173.217
1,7,06-04-12,False,30478.59
1,7,13-04-12,False,25022.39
1,7,20-04-12,False,25326.084
1,7,27-04-12,False,24024.994
1,7,04-05-12,False,25706.969
1,7,11-05-12,False,25485.691
1,7,18-05-12,False,28523.348
1,7,25-05-12,False,27739.404
1,7,01-06-12,False,25591.787
1,7,08-06-12,False,31590.932
1,7,15-06-12,False,22796.953
1,7,22-06-12,False,21040.678
1,7,29-06-12,False,20363.143
1,7,06-07-12,False,20508.246
1,7,13-07-12,False,20445.385
1,7,20-07-12,False,19854.324
1,7,27-07-12,False,19479.812
1,7,03-08-12,False,20167.066
1,7,10-08-12,False,20973.395
1,7,17-08-12,False,22360.467
1,7,24-08-12,False,21987.25
1,7,31-08-12,False,20855.455
1,7,07-09-12,True,20052.07
1,7,14-09-12,False,22691.0
1,7,21-09-12,False,24607.021
1,7,28-09-12,False,24726.781
1,7,05-10-12,False,27196.02
1,7,12-10-12,False,26274.496
1,7,19-10-12,False,32153.057
1,7,26-10-12,False,38849.656
1,8,06-01-12,False,26399.879
1,8,13-01-12,False,26932.521
1,8,20-01-12,False,28928.414
1,8,27-01-12,False,24910.762
1,8,03-02-12,False,33170.39
1,8,10-02-12,True,33766.09
1,8,17-02-12,False,33738.44
1,8,24-02-12,False,32208.432
1,8,02-03-12,False,31933.76
1,8,09-03-12,False,27820.303
1,8,16-03-12,False,33243.37
1,8,23-03-12,False,32636.375
1,8,30-03-12,False,32382.396
1,8,06-04-12,False,31633.52
1,8,13-04-12,False,32883.684
1,8,20-04-12,False,32669.646
1,8,27-04-12,False,32278.918
1,8,04-05-12,False,33612.977
1,8,11-05-12,False,33123.4
1,8,18-05-12,False,34967.29
1,8,25-05-12,False,33889.69
1,8,01-06-12,False,33246.492
1,8,08-06-12,False,31340.834
1,8,15-06-12,False,31876.41
1,8,22-06-12,False,31786.545
1,8,29-06-12,False,30934.66
1,8,06-07-12,False,33523.203
1,8,13-07-12,False,32572.904
1,8,20-07-12,False,32422.723
1,8,27-07-12,False,32332.725
1,8,03-08-12,False,32898.92
1,8,10-08-12,False,33157.34
1,8,17-08-12,False,32660.018
1,8,24-08-12,False,32723.994
1,8,31-08-12,False,31320.121
1,8,07-09-12,True,32746.387
1,8,14-09-12,False,34316.574
1,8,21-09-12,False,32931.094
1,8,28-09-12,False,32004.824
1,8,05-10-12,False,30309.562
1,8,12-10-12,False,33381.402
1,8,19-10-12,False,35314.414
1,8,26-10-12,False,38819.434
1,9,06-01-12,False,28839.271
1,9,13-01-12,False,28112.344
1,9,20-01-12,False,33885.836
1,9,27-01-12,False,30870.424
1,9,03-02-12,False,31258.762
1,9,10-02-12,True,29717.252
1,9,17-02-12,False,29948.771
1,9,24-02-12,False,27445.918
1,9,02-03-12,False,29463.9
1,9,09-03-12,False,29707.375
1,9,16-03-12,False,29866.734
1,9,23-03-12,False,28676.89
1,9,30-03-12,False,28048.582
1,9,06-04-12,False,30808.934
1,9,13-04-12,False,29418.44
1,9,20-04-12,False,28933.496
1,9,27-04-12,False,28535.184
1,9,04-05-12,False,29674.805
1,9,11-05-12,False,29848.4
1,9,18-05-12,False,32434.104
1,9,25-05-12,False,31478.379
1,9,01-06-12,False,30937.352
1,9,08-06-12,False,32023.447
1,9,15-06-12,False,29054.283
1,9,22-06-12,False,28494.84
1,9,29-06-12,False,27781.342
1,9,06-07-12,False,30391.059
1,9,13-07-12,False,29881.354
1,9,20-07-12,False,29465.332
1,9,27-07-12,False,29718.33
1,9,03-08-12,False,30388.031
1,9,10-08-12,False,31082.705
1,9,17-08-12,False,30222.408
1,9,24-08-12,False,30147.883
1,9,31-08-12,False,28601.545
1,9,07-09-12,True,29007.14
1,9,14-09-12,False,29850.229
1,9,21-09-12,False,29074.996
1,9,28-09-12,False,27916.652
1,9,05-10-12,False,29165.207
1,9,12-10-12,False,29148.273
1,9,19-10-12,False,31585.121
1,9,26-10-12,False,35252.246
1,10,06-01-12,False,30959.18
1,10,13-01-12,False,26864.3
1,10,20-01-12,False,29588.354
1,10,27-01-12,False,30443.182
1,10,03-02-12,False,30692.26
1,10,10-02-12,True,29309.697
1,10,17-02-12,False,30419.033
1,10,24-02-12,False,28215.379
1,10,02-03-12,False,28310.19
1,10,09-03-12,False,24889.996
1,10,16-03-12,False,29454.385
1,10,23-03-12,False,29333.115
1,10,30-03-12,False,28369.742
1,10,06-04-12,False,27480.469
1,10,13-04-12,False,29255.264
1,10,20-04-12,False,29473.297
1,10,27-04-12,False,29072.916
1,10,04-05-12,False,29652.984
1,10,11-05-12,False,30266.477
1,10,18-05-12,False,32098.695
1,10,25-05-12,False,32160.812
1,10,01-06-12,False,31196.816
1,10,08-06-12,False,26243.377
1,10,15-06-12,False,29430.225
1,10,22-06-12,False,29653.504
1,10,29-06-12,False,29267.994
1,10,06-07-12,False,31223.3
1,10,13-07-12,False,30817.074
1,10,20-07-12,False,30497.363
1,10,27-07-12,False,30874.889
1,10,03-08-12,False,31411.844
1,10,10-08-12,False,31857.752
1,10,17-08-12,False,30994.727
1,10,24-08-12,False,31472.115
1,10,31-08-12,False,30106.594
1,10,07-09-12,True,29352.11
1,10,14-09-12,False,30677.465
1,10,21-09-12,False,30104.223
1,10,28-09-12,False,28565.523
1,10,05-10-12,False,25414.018
1,10,12-10-12,False,29704.105
1,10,19-10-12,False,31928.557
1,10,26-10-12,False,35606.004
1,11,06-01-12,False,30922.787
1,11,13-01-12,False,14538.148
1,11,20-01-12,False,30067.512
1,11,27-01-12,False,30219.195
1,11,03-02-12,False,22955.984
1,11,10-02-12,True,20753.322
1,11,17-02-12,False,23621.068
1,11,24-02-12,False,20414.354
1,11,02-03-12,False,19181.566
1,11,09-03-12,False,16683.562
1,11,16-03-12,False,22230.508
1,11,23-03-12,False,21862.17
1,11,30-03-12,False,21721.543
1,11,06-04-12,False,14756.242
1,11,13-04-12,False,22599.947
1,11,20-04-12,False,22957.2
1,11,27-04-12,False,23088.723
1,11,04-05-12,False,22490.07
1,11,11-05-12,False,24496.85
1,11,18-05-12,False,26320.748
1,11,25-05-12,False,26774.834
1,11,01-06-12,False,24347.648
1,11,08-06-12,False,11112.941
1,11,15-06-12,False,23689.145
1,11,22-06-12,False,22771.549
1,11,29-06-12,False,23855.682
1,11,06-07-12,False,24860.262
1,11,13-07-12,False,24604.932
1,11,20-07-12,False,24141.537
1,11,27-07-12,False,24307.969
1,11,03-08-12,False,24751.205
1,11,10-08-12,False,25374.586
1,11,17-08-12,False,25624.389
1,11,24-08-12,False,27092.686
1,11,31-08-12,False,24338.734
1,11,07-09-12,True,20213.703
1,11,14-09-12,False,26089.133
1,11,21-09-12,False,24296.615
1,11,28-09-12,False,21769.332
1,11,05-10-12,False,16516.217
1,11,12-10-12,False,25204.357
1,11,19-10-12,False,27782.312
1,11,26-10-12,False,31378.344
1,12,06-01-12,False,23672.06
1,12,13-01-12,False,19491.572
1,12,20-01-12,False,24720.758
1,12,27-01-12,False,23851.371
1,12,03-02-12,False,8300.074
1,12,10-02-12,True,7870.871
1,12,17-02-12,False,7952.788
1,12,24-02-12,False,8719.096
1,12,02-03-12,False,7291.8975
1,12,09-03-12,False,9919.414
1,12,16-03-12,False,8232.42
1,12,23-03-12,False,7623.542
1,12,30-03-12,False,8182.21
1,12,06-04-12,False,14256.522
1,12,13-04-12,False,8997.789
1,12,20-04-12,False,8500.453
1,12,27-04-12,False,9292.958
1,12,04-05-12,False,8070.491
1,12,11-05-12,False,9283.563
1,12,18-05-12,False,8884.799
1,12,25-05-12,False,8406.301
1,12,01-06-12,False,8272.968
1,12,08-06-12,False,35613.47
1,12,15-06-12,False,9571.085
1,12,22-06-12,False,8386.343
1,12,29-06-12,False,8947.353
1,12,06-07-12,False,8171.71
1,12,13-07-12,False,8381.659
1,12,20-07-12,False,8367.65
1,12,27-07-12,False,8202.198
1,12,03-08-12,False,7958.916
1,12,10-08-12,False,8234.368
1,12,17-08-12,False,8459.69
1,12,24-08-12,False,9178.66
1,12,31-08-12,False,8205.479
1,12,07-09-12,True,8467.645
1,12,14-09-12,False,9355.579
1,12,21-09-12,False,8511.654
1,12,28-09-12,False,8918.777
1,12,05-10-12,False,8814.749
1,12,12-10-12,False,9389.297
1,12,19-10-12,False,8911.876
1,12,26-10-12,False,8607.072
1,13,06-01-12,False,7208.5283
1,13,13-01-12,False,37395.414
1,13,20-01-12,False,8235.846
1,13,27-01-12,False,8085.746
1,13,03-02-12,False,39987.4
1,13,10-02-12,True,37507.953
1,13,17-02-12,False,37200.438
1,13,24-02-12,False,37638.652
1,13,02-03-12,False,38197.44
1,13,09-03-12,False,36741.56
1,13,16-03-12,False,33805.582
1,13,23-03-12,False,34504.87
1,13,30-03-12,False,34310.617
1,13,06-04-12,False,36447.82
1,13,13-04-12,False,33447.605
1,13,20-04-12,False,33649.54
1,13,27-04-12,False,33507.164
1,13,04-05-12,False,34076.793
1,13,11-05-12,False,34030.75
1,13,18-05-12,False,32968.99
1,13,25-05-12,False,35804.094
1,13,01-06-12,False,36369.773
1,13,08-06-12,False,34536.273
1,13,15-06-12,False,34480.707
1,13,22-06-12,False,34785.52
1,13,29-06-12,False,34984.664
1,13,06-07-12,False,38162.34
1,13,13-07-12,False,38008.57
1,13,20-07-12,False,38614.11
1,13,27-07-12,False,38998.96
1,13,03-08-12,False,39301.43
1,13,10-08-12,False,37775.145
1,13,17-08-12,False,35372.734
1,13,24-08-12,False,37113.92
1,13,31-08-12,False,36821.695
1,13,07-09-12,True,37752.668
1,13,14-09-12,False,35383.99
1,13,21-09-12,False,36391.867
1,13,28-09-12,False,34114.15
1,13,05-10-12,False,34828.586
1,13,12-10-12,False,34040.24
1,13,19-10-12,False,34423.44
1,13,26-10-12,False,38826.43
1,14,06-01-12,False,41201.99
1,14,13-01-12,False,16294.319
1,14,20-01-12,False,36898.473
1,14,27-01-12,False,38839.895
1,14,03-02-12,False,16061.383
1,14,10-02-12,True,14245.57
1,14,17-02-12,False,14002.328
1,14,24-02-12,False,15614.196
1,14,02-03-12,False,14815.876
1,14,09-03-12,False,14605.51
1,14,16-03-12,False,13138.816
1,14,23-03-12,False,13721.34
1,14,30-03-12,False,12134.273
1,14,06-04-12,False,16120.647
1,14,13-04-12,False,12037.893
1,14,20-04-12,False,11940.723
1,14,27-04-12,False,11690.489
1,14,04-05-12,False,11764.646
1,14,11-05-12,False,11472.591
1,14,18-05-12,False,12746.247
1,14,25-05-12,False,16112.033
1,14,01-06-12,False,14104.612
1,14,08-06-12,False,21662.934
1,14,15-06-12,False,12386.535
1,14,22-06-12,False,13311.33
1,14,29-06-12,False,13076.571
1,14,06-07-12,False,14220.274
1,14,13-07-12,False,14091.24
1,14,20-07-12,False,14568.778
1,14,27-07-12,False,14923.21
1,14,03-08-12,False,15109.775
1,14,10-08-12,False,14368.75
1,14,17-08-12,False,13899.586
1,14,24-08-12,False,15712.287
1,14,31-08-12,False,15122.871
1,14,07-09-12,True,14436.698
1,14,14-09-12,False,15521.321
1,14,21-09-12,False,19515.916
1,14,28-09-12,False,21034.736
1,14,05-10-12,False,14257.129
1,14,12-10-12,False,18038.598
1,14,19-10-12,False,21207.379
1,14,26-10-12,False,39156.457
1,16,06-01-12,False,19061.748
1,16,13-01-12,False,6998.455
1,16,20-01-12,False,19167.895
1,16,27-01-12,False,15776.714
1,16,03-02-12,False,17625.447
1,16,10-02-12,True,28655.777
1,16,17-02-12,False,19360.305
1,16,24-02-12,False,13321.489
1,16,02-03-12,False,11433.779
1,16,09-03-12,False,23026.973
1,16,16-03-12,False,37308.344
1,16,23-03-12,False,38235.87
1,16,30-03-12,False,35174.91
1,16,06-04-12,False,26539.291
1,16,13-04-12,False,39458.723
1,16,20-04-12,False,39839.4
1,16,27-04-12,False,38167.582
1,16,04-05-12,False,39703.22
1,16,11-05-12,False,40507.734
1,16,18-05-12,False,41154.11
1,16,25-05-12,False,40686.324
1,16,01-06-12,False,30006.795
1,16,08-06-12,False,19607.441
1,16,15-06-12,False,35239.24
1,16,22-06-12,False,30882.107
1,16,29-06-12,False,20163.322
1,16,06-07-12,False,19304.113
1,16,13-07-12,False,17670.229
1,16,20-07-12,False,15573.741
1,16,27-07-12,False,13756.461
1,16,03-08-12,False,12945.477
1,16,10-08-12,False,18033.865
1,16,17-08-12,False,15083.511
1,16,24-08-12,False,19355.566
1,16,31-08-12,False,16698.451
1,16,07-09-12,True,9647.736
1,16,14-09-12,False,441.65613
1,16,21-09-12,False,1865.994
1,16,28-09-12,False,1105.2128
1,16,05-10-12,False,4634.5166
1,16,12-10-12,False,599.2108
1,16,19-10-12,False,1246.9237
1,16,26-10-12,False,2774.3271
1,17,06-01-12,False,12232.695
1,17,13-01-12,False,10966.061
1,17,20-01-12,False,2970.8926
1,17,27-01-12,False,9710.676
1,17,03-02-12,False,9876.927
1,17,10-02-12,True,10333.211
1,17,17-02-12,False,12031.438
1,17,24-02-12,False,10644.713
1,17,02-03-12,False,8483.438
1,17,09-03-12,False,9711.33
1,17,16-03-12,False,10610.234
1,17,23-03-12,False,8841.315
1,17,30-03-12,False,9535.368
1,17,06-04-12,False,3046.122
1,17,13-04-12,False,8058.502
1,17,20-04-12,False,7264.658
1,17,27-04-12,False,8941.795
1,17,04-05-12,False,11419.542
1,17,11-05-12,False,7916.1836
1,17,18-05-12,False,9551.311
1,17,25-05-12,False,9238.058
1,17,01-06-12,False,9280.896
1,17,08-06-12,False,5572.8916
1,17,15-06-12,False,8384.391
1,17,22-06-12,False,6412.4307
1,17,29-06-12,False,8349.821
1,17,06-07-12,False,8574.926
1,17,13-07-12,False,8750.258
1,17,20-07-12,False,8836.444
1,17,27-07-12,False,9066.563
1,17,03-08-12,False,9369.578
1,17,10-08-12,False,9693.231
1,17,17-08-12,False,9685.735
1,17,24-08-12,False,10271.401
1,17,31-08-12,False,7942.1113
1,17,07-09-12,True,8456.148
1,17,14-09-12,False,6354.202
1,17,21-09-12,False,7710.1562
1,17,28-09-12,False,9090.433
1,17,05-10-12,False,6400.491
1,17,12-10-12,False,5526.1504
1,17,19-10-12,False,8246.391
1,17,26-10-12,False,11355.011
1,18,06-01-12,False,11819.974
1,18,13-01-12,False,11095.988
1,18,20-01-12,False,8431.421
1,18,27-01-12,False,10366.894
1,18,03-02-12,False,3636.5547
1,18,10-02-12,True,2917.3408
1,18,17-02-12,False,3737.167
1,18,24-02-12,False,2413.0957
1,18,02-03-12,False,2471.2969
1,18,09-03-12,False,1324.9237
1,18,16-03-12,False,1067.0956
1,18,23-03-12,False,2010.7997
1,18,30-03-12,False,5083.6826
1,18,06-04-12,False,1579.4257
1,18,13-04-12,False,1132.0975
1,18,20-04-12,False,776.8124
1,18,27-04-12,False,1706.951
1,18,04-05-12,False,1711.2675
1,18,11-05-12,False,838.9667
1,18,25-05-12,False,243.95496
1,18,01-06-12,False,1157.076
1,18,08-06-12,False,1269.3866
1,18,20-07-12,False,1992.3544
1,18,17-08-12,False,1272.3182
1,18,24-08-12,False,12588.341
1,18,31-08-12,False,3099.9473
1,18,07-09-12,True,10411.764
1,18,14-09-12,False,16712.752
1,18,21-09-12,False,17988.385
1,18,28-09-12,False,30504.318
1,18,05-10-12,False,8511.2295
1,18,12-10-12,False,12217.7705
1,18,19-10-12,False,12044.78
1,18,26-10-12,False,20469.799
1,19,06-01-12,False,8563.071
1,19,13-01-12,False,2609.0479
1,19,20-01-12,False,18260.416
1,19,27-01-12,False,10342.844
1,19,03-02-12,False,3952.9336
1,19,10-02-12,True,3823.0693
1,19,17-02-12,False,3675.3135
1,19,24-02-12,False,3782.21
1,19,02-03-12,False,3651.538
1,19,09-03-12,False,2079.92
1,19,16-03-12,False,2359.206
1,19,23-03-12,False,2616.7158
1,19,30-03-12,False,2360.2314
1,19,06-04-12,False,2718.4111
1,19,13-04-12,False,2131.8672
1,19,20-04-12,False,1972.9579
1,19,27-04-12,False,2061.2197
1,19,04-05-12,False,2195.087
1,19,11-05-12,False,2053.2754
1,19,18-05-12,False,1721.4159
1,19,25-05-12,False,2177.1016
1,19,01-06-12,False,2367.495
1,19,08-06-12,False,3260.287
1,19,15-06-12,False,2348.4287
1,19,22-06-12,False,2346.6611
1,19,29-06-12,False,2722.999
1,19,06-07-12,False,2984.1943
1,19,13-07-12,False,2921.88
1,19,20-07-12,False,2970.4268
1,19,27-07-12,False,3055.4766
1,19,03-08-12,False,3189.0176
1,19,10-08-12,False,2816.335
1,19,17-08-12,False,2797.3574
1,19,24-08-12,False,2644.296
1,19,31-08-12,False,2469.4062
1,19,07-09-12,True,2958.2734
1,19,14-09-12,False,3138.087
1,19,21-09-12,False,3792.954
1,19,28-09-12,False,5461.698
1,19,05-10-12,False,3288.3086
1,19,12-10-12,False,17433.26
1,19,19-10-12,False,9449.194
1,19,26-10-12,False,4262.917
1,20,06-01-12,False,3029.1152
1,20,13-01-12,False,4241.0605
1,20,20-01-12,False,5422.958
1,20,27-01-12,False,3736.209
1,20,03-02-12,False,5160.5527
1,20,10-02-12,True,5145.8184
1,20,17-02-12,False,5138.37
1,20,24-02-12,False,5102.509
1,20,02-03-12,False,4789.4004
1,20,09-03-12,False,3279.1016
1,20,16-03-12,False,3554.5576
1,20,23-03-12,False,3920.9375
1,20,30-03-12,False,3626.8271
1,20,06-04-12,False,4039.9814
1,20,13-04-12,False,3109.9854
1,20,20-04-12,False,3100.3877
1,20,27-04-12,False,3189.2764
1,20,04-05-12,False,3391.002
1,20,11-05-12,False,3132.8984
1,20,18-05-12,False,2971.292
1,20,25-05-12,False,3484.2734
1,20,01-06-12,False,3817.0273
1,20,08-06-12,False,4754.0537
1,20,15-06-12,False,3362.5068
1,20,22-06-12,False,3516.5156
1,20,29-06-12,False,3890.8896
1,20,06-07-12,False,4267.2373
1,20,13-07-12,False,4118.38
1,20,20-07-12,False,4179.7646
1,20,27-07-12,False,4271.0645
1,20,03-08-12,False,4419.205
1,20,10-08-12,False,4090.6045
1,20,17-08-12,False,3970.375
1,20,24-08-12,False,3946.8525
1,20,31-08-12,False,3655.0146
1,20,07-09-12,True,4243.127
1,20,14-09-12,False,3771.6602
1,20,21-09-12,False,4455.4814
1,20,28-09-12,False,4797.3203
1,20,05-10-12,False,3691.3506
1,20,12-10-12,False,4427.9316
1,20,19-10-12,False,3829.6123
1,20,26-10-12,False,4868.5957
1,21,06-01-12,False,4755.6855
1,21,13-01-12,False,6721.163
1,21,20-01-12,False,4845.421
1,21,27-01-12,False,5049.7363
